Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
3116,Providence School,2.34,Bachelors,Miami,F,N/A,0,1,0,Senior SWE,05/22,03/23,Data scientist,09/21,02/22,Research Assistant,11/20,09/21
3117,State Providence College,2.69,Bachelors,Providence,N/A,0,0,N/A,3,Junior SWE,05/22,08/22,Research Assistant,09/21,03/22,Junior SWE,12/20,11/21
3118,Providence State University,2.68,Bachelors,Chicago,N/A,N/A,1,N/A,2,Lawyer,06/23,N/A,Research Assistant,10/22,04/23,ML Engineer,04/22,10/22
3119,Providence School,2.32,Bachelors,Providence,M,0,1,N/A,0,Junior SWE,09/23,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3120,Providence School,2.96,Bachelors,Boston,F,0,1,1,1,Junior SWE,08/20,05/21,ML Engineer,11/19,05/20,Teaching Assistant,07/19,11/19
3121,Providence School,2.9,Bachelors,Miami,F,1,0,1,1,Data scientist,08/23,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3122,Providence University,2.72,Masters,Providence,F,0,1,N/A,3,Junior SWE,02/22,03/22,N/A,N/A,N/A,N/A,N/A,N/A
3123,State Providence College,2.5,Bachelors,Boston,M,1,1,1,1,Senior SWE,12/23,N/A,Data scientist,05/23,11/23,N/A,N/A,N/A
3124,State Providence College,3.22,Bachelors,Boston,N/A,1,0,1,3,Lawyer,08/22,N/A,Senior SWE,02/22,07/22,Data scientist,06/21,11/21
3125,State Providence College,3.46,Phd,Providence,M,N/A,1,N/A,3,Senior SWE,06/20,12/20,Junior SWE,08/19,01/20,ML Engineer,04/19,11/19
3126,Providence State University,2.61,Bachelors,Boston,N/A,0,0,0,2,ML Engineer,04/21,06/21,Lawyer,04/20,01/21,Research Assistant,02/20,04/20
3127,Providence School,2.56,Bachelors,Boston,N/A,N/A,1,N/A,1,ML Engineer,06/23,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3128,State Providence College,3.0,Bachelors,Providence,N/A,N/A,0,1,0,ML Engineer,06/20,07/20,Lawyer,10/19,05/20,Junior SWE,01/19,07/19
3129,Providence State University,2.66,Bachelors,Miami,F,1,1,1,2,Lawyer,07/20,12/20,Senior SWE,07/19,03/20,Research Assistant,03/19,07/19
3130,Providence State University,2.74,Phd,Miami,M,N/A,0,1,2,ML Engineer,01/23,N/A,Lawyer,01/22,08/22,Research Assistant,01/22,03/22
3131,State Providence College,3.1,Bachelors,Miami,F,0,1,N/A,0,Senior SWE,10/21,07/22,N/A,N/A,N/A,N/A,N/A,N/A
3132,Providence State University,2.04,Phd,Boston,M,N/A,0,N/A,1,Senior SWE,04/22,N/A,Data scientist,08/21,11/21,Research Assistant,11/20,09/21
3133,Providence School,3.33,Masters,Providence,M,1,1,0,2,Junior SWE,12/20,N/A,Lawyer,04/20,09/20,Lawyer,07/19,02/20
3134,Providence State University,2.83,Phd,Providence,M,1,1,1,0,Senior SWE,03/20,N/A,Senior SWE,03/19,10/19,N/A,N/A,N/A
3135,State Providence College,2.64,Bachelors,Chicago,M,1,0,1,3,Junior SWE,01/21,N/A,Senior SWE,05/20,11/20,ML Engineer,11/19,02/20
3136,State Providence College,2.76,Bachelors,Providence,F,1,0,N/A,0,ML Engineer,05/22,10/22,Teaching Assistant,06/21,12/21,Data scientist,12/20,11/21
3137,Providence University,2.78,Phd,Providence,M,1,0,1,0,Lawyer,09/20,N/A,Teaching Assistant,02/20,05/20,Lawyer,05/19,02/20
3138,State Providence College,2.11,Phd,Providence,F,0,0,0,2,Junior SWE,10/21,N/A,Data scientist,01/21,05/21,Research Assistant,08/20,12/20
3139,Providence School,3.4,Masters,Miami,M,1,0,1,2,Data scientist,10/23,N/A,Lawyer,04/23,06/23,Teaching Assistant,06/22,10/22
3140,Providence State University,2.82,Phd,Miami,F,0,0,N/A,2,ML Engineer,12/21,N/A,Lawyer,12/20,08/21,Data scientist,11/20,12/20
3141,Providence School,2.98,Masters,Providence,F,0,1,0,2,ML Engineer,07/21,01/22,Teaching Assistant,01/21,02/21,Lawyer,07/20,11/20
3142,Providence School,3.18,Phd,Boston,F,1,1,1,4,Data scientist,05/20,02/21,Junior SWE,07/19,01/20,Teaching Assistant,02/19,07/19
3143,Providence University,2.39,Bachelors,Boston,N/A,N/A,1,N/A,1,Senior SWE,03/22,N/A,ML Engineer,07/21,02/22,Teaching Assistant,03/21,03/21
3144,Providence State University,2.99,Phd,Providence,N/A,N/A,0,0,2,Data scientist,04/23,02/24,Senior SWE,05/22,02/23,N/A,N/A,N/A
3145,Providence School,2.69,Bachelors,Providence,M,1,0,0,2,Junior SWE,06/21,N/A,Junior SWE,09/20,05/21,Data scientist,01/20,07/20
3146,State Providence College,3.14,Bachelors,Chicago,M,0,0,1,2,Lawyer,04/23,03/24,Senior SWE,07/22,01/23,ML Engineer,03/22,09/22
3147,State Providence College,1.95,Phd,Providence,N/A,1,1,N/A,4,ML Engineer,07/22,03/23,Research Assistant,01/22,06/22,ML Engineer,02/21,12/21
3148,Providence School,2.76,Bachelors,Miami,M,0,1,N/A,2,Lawyer,10/23,N/A,Research Assistant,10/22,05/23,Junior SWE,05/22,01/23
3149,State Providence College,2.56,Bachelors,Boston,F,0,0,0,2,Lawyer,04/23,N/A,Junior SWE,10/22,11/22,Lawyer,10/21,07/22
3150,Providence School,2.97,Phd,Los Angeles,N/A,0,1,N/A,3,ML Engineer,08/20,N/A,Research Assistant,02/20,05/20,Junior SWE,07/19,08/19
3151,Providence School,2.99,Bachelors,Chicago,F,N/A,1,1,1,ML Engineer,09/22,12/22,Teaching Assistant,11/21,07/22,Senior SWE,06/21,03/22
3152,Providence School,2.52,Bachelors,Miami,F,1,1,1,0,Lawyer,11/21,03/22,Teaching Assistant,05/21,08/21,ML Engineer,09/20,11/20
3153,Providence School,2.52,Bachelors,Boston,N/A,0,1,1,3,ML Engineer,11/20,N/A,ML Engineer,11/19,10/20,Lawyer,07/19,02/20
3154,Providence School,2.76,Phd,Boston,M,N/A,1,0,4,Data scientist,06/20,N/A,Junior SWE,12/19,05/20,N/A,N/A,N/A
3155,Providence University,2.44,Bachelors,Chicago,M,N/A,0,N/A,1,Senior SWE,05/21,N/A,Senior SWE,08/20,02/21,Junior SWE,01/20,11/20
3156,Providence University,3.14,Bachelors,Boston,M,1,0,N/A,1,Junior SWE,08/22,03/23,Lawyer,01/22,03/22,N/A,N/A,N/A
3157,Providence School,2.65,Masters,Providence,N/A,0,1,0,2,Junior SWE,12/23,N/A,Senior SWE,06/23,11/23,N/A,N/A,N/A
3158,Providence University,1.64,Phd,Los Angeles,N/A,0,1,1,3,Junior SWE,11/22,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3159,Providence State University,2.65,Bachelors,Chicago,N/A,1,1,N/A,3,Data scientist,12/22,02/23,Teaching Assistant,06/22,10/22,Research Assistant,07/21,03/22
3160,State Providence College,2.38,Bachelors,Boston,N/A,1,0,0,3,Junior SWE,08/23,N/A,Data scientist,02/23,03/23,Research Assistant,06/22,11/22
3161,Providence State University,2.15,Bachelors,Miami,M,N/A,0,N/A,4,Data scientist,08/23,04/24,Data scientist,10/22,04/23,N/A,N/A,N/A
3162,State Providence College,2.31,Phd,Miami,N/A,1,0,N/A,0,Data scientist,03/23,11/23,Teaching Assistant,06/22,01/23,Junior SWE,10/21,09/22
3163,Providence State University,2.84,Bachelors,Los Angeles,M,0,1,0,4,Senior SWE,12/22,07/23,N/A,N/A,N/A,N/A,N/A,N/A
3164,State Providence College,3.33,Masters,Boston,F,0,0,1,4,Data scientist,06/21,N/A,Data scientist,08/20,04/21,Research Assistant,03/20,10/20
3165,Providence University,2.93,Masters,Chicago,F,1,1,N/A,2,Lawyer,03/22,10/22,Research Assistant,09/21,02/22,Senior SWE,03/21,06/21
3166,Providence School,2.56,Phd,Providence,F,N/A,1,N/A,0,Junior SWE,03/21,N/A,Teaching Assistant,06/20,12/20,Teaching Assistant,03/20,09/20
3167,Providence State University,2.98,Phd,Boston,N/A,1,1,0,2,Lawyer,12/22,N/A,Data scientist,06/22,11/22,Teaching Assistant,08/21,05/22
3168,Providence School,2.62,Bachelors,Miami,N/A,0,0,1,4,Senior SWE,09/21,N/A,Teaching Assistant,10/20,05/21,Research Assistant,06/20,10/20
3169,Providence University,2.52,Masters,Los Angeles,N/A,1,1,N/A,0,Lawyer,08/23,10/23,ML Engineer,11/22,07/23,Junior SWE,08/22,10/22
3170,Providence School,2.34,Bachelors,Chicago,M,0,1,0,0,Senior SWE,03/22,09/22,Lawyer,03/21,11/21,Teaching Assistant,03/21,09/21
3171,Providence School,2.1,Phd,Providence,N/A,1,1,0,4,Senior SWE,09/22,05/23,Lawyer,09/21,08/22,Data scientist,09/21,03/22
3172,Providence University,2.64,Masters,Boston,N/A,0,0,0,3,ML Engineer,11/20,02/21,Senior SWE,04/20,10/20,Teaching Assistant,10/19,12/19
3173,Providence University,2.86,Phd,Los Angeles,N/A,0,0,0,0,Lawyer,01/21,08/21,N/A,N/A,N/A,N/A,N/A,N/A
3174,Providence University,2.76,Phd,Boston,F,1,0,N/A,2,Junior SWE,09/22,07/23,Teaching Assistant,01/22,08/22,ML Engineer,03/21,10/21
3175,State Providence College,2.63,Bachelors,Providence,F,1,0,N/A,1,Data scientist,01/22,02/22,Junior SWE,01/21,12/21,Junior SWE,07/20,03/21
3176,Providence University,2.42,Masters,Providence,N/A,0,0,N/A,0,ML Engineer,02/23,N/A,Senior SWE,04/22,12/22,Research Assistant,08/21,06/22
3177,State Providence College,3.04,Masters,Los Angeles,M,1,0,1,3,Data scientist,11/21,11/22,Senior SWE,05/21,07/21,Research Assistant,08/20,02/21
3178,Providence University,2.27,Phd,Providence,N/A,0,0,1,0,Senior SWE,01/21,N/A,Teaching Assistant,01/20,12/20,Teaching Assistant,01/20,01/20
3179,State Providence College,3.11,Phd,Chicago,F,1,1,0,2,ML Engineer,01/22,N/A,Teaching Assistant,03/21,10/21,Junior SWE,01/21,07/21
3180,Providence School,2.4,Phd,Miami,F,0,1,0,2,Data scientist,07/21,02/22,Senior SWE,07/20,05/21,Senior SWE,03/20,12/20
3181,State Providence College,2.5,Bachelors,Chicago,M,0,1,0,3,ML Engineer,03/21,03/22,Senior SWE,07/20,02/21,Data scientist,11/19,06/20
3182,Providence University,2.21,Masters,Boston,M,N/A,0,1,4,ML Engineer,11/21,04/22,Lawyer,01/21,08/21,Research Assistant,07/20,12/20
3183,Providence University,2.6,Bachelors,Los Angeles,M,N/A,1,N/A,2,Data scientist,04/21,11/21,Junior SWE,07/20,12/20,Junior SWE,03/20,10/20
3184,Providence University,3.19,Phd,Providence,F,N/A,0,N/A,1,Lawyer,02/21,N/A,Research Assistant,08/20,12/20,Research Assistant,08/19,06/20
3185,Providence State University,3.01,Bachelors,Chicago,F,0,1,N/A,0,Data scientist,12/20,N/A,Senior SWE,12/19,07/20,Research Assistant,09/19,04/20
3186,Providence State University,3.19,Bachelors,Los Angeles,M,N/A,0,1,4,Lawyer,03/20,09/20,Research Assistant,08/19,12/19,ML Engineer,10/18,08/19
3187,Providence School,3.01,Bachelors,Boston,M,N/A,0,0,3,Lawyer,01/22,01/23,Lawyer,01/21,08/21,Teaching Assistant,08/20,01/21
3188,Providence State University,2.36,Bachelors,Boston,M,1,1,N/A,4,Senior SWE,04/21,N/A,Senior SWE,04/20,01/21,ML Engineer,11/19,06/20
3189,Providence State University,2.67,Masters,Chicago,M,1,1,1,1,Lawyer,09/23,N/A,Data scientist,10/22,05/23,Teaching Assistant,07/22,11/22
3190,Providence State University,2.49,Bachelors,Los Angeles,M,0,1,N/A,1,ML Engineer,08/22,02/23,Senior SWE,01/22,05/22,Research Assistant,07/21,12/21
3191,State Providence College,3.33,Phd,Miami,N/A,N/A,1,0,3,ML Engineer,06/22,05/23,Teaching Assistant,09/21,04/22,Junior SWE,05/21,10/21
3192,State Providence College,2.32,Phd,Boston,F,N/A,1,N/A,4,Senior SWE,01/21,04/21,N/A,N/A,N/A,N/A,N/A,N/A
3193,Providence University,3.16,Bachelors,Providence,N/A,N/A,1,0,3,ML Engineer,10/21,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3194,Providence School,3.16,Phd,Chicago,F,0,1,0,0,Senior SWE,11/20,N/A,Senior SWE,03/20,06/20,N/A,N/A,N/A
3195,Providence State University,3.53,Bachelors,Boston,N/A,0,0,0,4,Junior SWE,11/22,N/A,ML Engineer,05/22,09/22,Teaching Assistant,10/21,05/22
3196,Providence University,2.64,Phd,Los Angeles,F,0,1,0,1,Data scientist,10/22,01/23,Data scientist,01/22,09/22,N/A,N/A,N/A
3197,Providence University,3.08,Bachelors,Los Angeles,M,N/A,0,N/A,0,Data scientist,08/21,08/22,Junior SWE,10/20,06/21,Data scientist,08/20,01/21
3198,Providence University,3.71,Bachelors,Miami,N/A,0,1,1,3,Lawyer,11/22,N/A,Senior SWE,02/22,07/22,ML Engineer,05/21,12/21
3199,Providence State University,2.55,Bachelors,Providence,N/A,N/A,0,1,0,Lawyer,08/23,N/A,Research Assistant,12/22,03/23,N/A,N/A,N/A
3200,Providence University,2.19,Masters,Providence,F,0,1,0,4,ML Engineer,01/21,04/21,Junior SWE,03/20,09/20,ML Engineer,09/19,07/20
3201,Providence University,2.05,Bachelors,Boston,N/A,0,1,0,4,Lawyer,01/22,09/22,Data scientist,03/21,12/21,Teaching Assistant,01/21,01/21
3202,Providence State University,3.09,Bachelors,Chicago,M,0,1,1,4,ML Engineer,09/20,N/A,Senior SWE,02/20,08/20,Teaching Assistant,04/19,11/19
3203,Providence State University,2.05,Masters,Chicago,M,N/A,0,0,4,ML Engineer,09/20,N/A,ML Engineer,12/19,05/20,Data scientist,03/19,09/19
3204,Providence University,2.65,Phd,Los Angeles,F,0,1,1,4,Senior SWE,07/23,02/24,Lawyer,09/22,03/23,Teaching Assistant,07/22,08/22
3205,Providence School,2.97,Phd,Boston,F,N/A,1,N/A,2,Lawyer,01/23,N/A,ML Engineer,02/22,10/22,Research Assistant,07/21,03/22
3206,Providence University,2.87,Masters,Chicago,F,0,1,N/A,0,Lawyer,01/21,11/21,Teaching Assistant,02/20,12/20,Data scientist,11/19,01/20
3207,Providence School,2.97,Phd,Miami,M,0,1,N/A,0,Lawyer,09/23,N/A,ML Engineer,03/23,05/23,N/A,N/A,N/A
3208,Providence School,2.89,Masters,Providence,N/A,1,1,1,0,Junior SWE,12/22,N/A,Research Assistant,12/21,09/22,Teaching Assistant,06/21,04/22
3209,Providence University,3.31,Phd,Providence,F,0,1,0,2,Lawyer,05/21,N/A,Lawyer,06/20,02/21,Junior SWE,02/20,09/20
3210,Providence University,2.42,Phd,Boston,N/A,0,1,1,2,Data scientist,09/20,N/A,Teaching Assistant,10/19,08/20,Lawyer,08/19,10/19
3211,State Providence College,2.53,Masters,Miami,M,N/A,0,N/A,4,Junior SWE,05/22,N/A,Lawyer,11/21,02/22,Senior SWE,04/21,09/21
3212,Providence School,2.49,Bachelors,Providence,F,1,1,1,1,Junior SWE,01/22,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3213,Providence School,3.13,Masters,Boston,N/A,1,1,0,4,Data scientist,09/23,06/24,Lawyer,10/22,07/23,Research Assistant,05/22,09/22
3214,Providence State University,3.16,Masters,Los Angeles,N/A,0,0,1,0,ML Engineer,12/22,08/23,Senior SWE,05/22,10/22,Lawyer,06/21,03/22
3215,Providence State University,2.98,Masters,Boston,F,N/A,1,N/A,0,Senior SWE,11/21,N/A,Junior SWE,03/21,08/21,Lawyer,05/20,12/20
3216,State Providence College,3.27,Phd,Miami,F,0,0,N/A,0,ML Engineer,07/23,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3217,Providence School,2.33,Bachelors,Los Angeles,F,1,1,0,2,Data scientist,03/22,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3218,Providence University,3.47,Phd,Chicago,N/A,1,1,0,1,ML Engineer,02/20,N/A,Junior SWE,05/19,11/19,ML Engineer,12/18,03/19
3219,Providence School,3.41,Bachelors,Los Angeles,M,N/A,1,0,1,Junior SWE,02/23,07/23,Research Assistant,07/22,01/23,Research Assistant,09/21,08/22
3220,Providence State University,3.09,Phd,Chicago,N/A,1,0,0,0,Data scientist,09/20,12/20,N/A,N/A,N/A,N/A,N/A,N/A
3221,Providence University,3.51,Phd,Los Angeles,F,N/A,0,0,1,Junior SWE,03/21,08/21,Lawyer,06/20,11/20,Research Assistant,01/20,03/20
3222,Providence State University,2.14,Masters,Miami,N/A,N/A,1,1,3,Data scientist,04/20,N/A,ML Engineer,08/19,02/20,Data scientist,12/18,06/19
3223,Providence State University,2.59,Masters,Los Angeles,M,1,1,1,2,Senior SWE,04/22,07/22,Data scientist,09/21,02/22,ML Engineer,02/21,04/21
3224,Providence State University,2.51,Bachelors,Boston,N/A,0,1,1,0,ML Engineer,10/20,04/21,Research Assistant,03/20,07/20,N/A,N/A,N/A
3225,Providence State University,3.09,Bachelors,Boston,M,0,1,0,0,Junior SWE,09/23,N/A,Lawyer,11/22,07/23,Senior SWE,08/22,09/22
3226,Providence State University,2.38,Bachelors,Providence,N/A,N/A,1,1,4,Senior SWE,05/21,N/A,Teaching Assistant,05/20,02/21,N/A,N/A,N/A
3227,Providence School,3.1,Bachelors,Los Angeles,F,N/A,1,1,1,Data scientist,06/23,N/A,Teaching Assistant,10/22,01/23,Junior SWE,01/22,11/22
3228,Providence School,3.35,Masters,Providence,M,0,0,N/A,1,Lawyer,05/22,04/23,ML Engineer,05/21,03/22,Senior SWE,11/20,06/21
3229,State Providence College,3.08,Masters,Boston,F,1,1,1,1,Junior SWE,07/20,05/21,Research Assistant,01/20,05/20,ML Engineer,06/19,07/19
3230,State Providence College,2.91,Phd,Providence,N/A,0,0,0,4,Senior SWE,02/22,N/A,Research Assistant,03/21,10/21,Teaching Assistant,02/21,02/21
3231,Providence University,2.4,Bachelors,Boston,M,0,0,N/A,3,ML Engineer,06/20,04/21,ML Engineer,10/19,02/20,Teaching Assistant,03/19,12/19
3232,Providence School,2.46,Phd,Miami,M,N/A,1,0,1,Data scientist,07/21,N/A,Research Assistant,01/21,06/21,ML Engineer,07/20,11/20
3233,State Providence College,3.3,Masters,Providence,M,N/A,1,N/A,3,ML Engineer,08/21,08/22,N/A,N/A,N/A,N/A,N/A,N/A
3234,State Providence College,3.11,Bachelors,Miami,N/A,N/A,1,1,4,Lawyer,10/22,N/A,Senior SWE,10/21,08/22,N/A,N/A,N/A
3235,Providence School,2.78,Phd,Providence,M,1,1,1,0,ML Engineer,04/21,08/21,Senior SWE,08/20,02/21,ML Engineer,12/19,08/20
3236,Providence School,2.63,Phd,Los Angeles,F,0,0,1,1,Lawyer,12/20,03/21,Research Assistant,06/20,09/20,ML Engineer,08/19,03/20
3237,Providence University,1.99,Masters,Chicago,F,0,1,1,0,Lawyer,04/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3238,Providence School,2.37,Bachelors,Boston,N/A,1,1,N/A,1,Junior SWE,05/23,11/23,N/A,N/A,N/A,N/A,N/A,N/A
3239,Providence School,3.56,Phd,Miami,M,1,1,1,4,ML Engineer,11/20,09/21,Junior SWE,02/20,09/20,Lawyer,07/19,02/20
3240,Providence School,2.29,Phd,Boston,M,1,0,0,4,Lawyer,02/23,N/A,Junior SWE,08/22,11/22,Junior SWE,11/21,02/22
3241,Providence State University,2.88,Bachelors,Chicago,M,1,1,0,3,Senior SWE,11/21,11/22,Data scientist,05/21,08/21,Research Assistant,11/20,05/21
3242,Providence University,3.2,Masters,Miami,F,N/A,0,0,4,Data scientist,11/23,10/24,Data scientist,05/23,10/23,Teaching Assistant,06/22,01/23
3243,State Providence College,2.3,Phd,Los Angeles,F,1,0,0,1,Data scientist,01/22,N/A,Data scientist,06/21,12/21,Lawyer,01/21,06/21
3244,Providence School,2.87,Masters,Providence,F,1,1,1,0,Lawyer,02/20,N/A,Data scientist,07/19,12/19,ML Engineer,08/18,08/19
3245,Providence University,3.18,Phd,Boston,F,1,1,0,4,Lawyer,07/22,N/A,ML Engineer,11/21,03/22,Data scientist,03/21,11/21
3246,Providence School,2.8,Phd,Chicago,M,N/A,0,1,4,Junior SWE,07/23,N/A,ML Engineer,08/22,03/23,Lawyer,02/22,12/22
3247,Providence University,3.95,Phd,Chicago,N/A,N/A,0,1,4,Lawyer,07/21,04/22,Junior SWE,07/20,02/21,ML Engineer,06/20,10/20
3248,State Providence College,2.13,Phd,Providence,N/A,0,0,0,1,Data scientist,09/23,01/24,Senior SWE,09/22,05/23,Teaching Assistant,03/22,12/22
3249,Providence University,3.22,Bachelors,Miami,M,0,0,0,4,Junior SWE,08/22,03/23,N/A,N/A,N/A,N/A,N/A,N/A
3250,Providence School,2.73,Phd,Providence,F,1,0,1,2,Senior SWE,01/23,01/24,Teaching Assistant,07/22,10/22,Research Assistant,12/21,07/22
3251,Providence University,3.11,Masters,Miami,F,1,0,1,2,Junior SWE,11/22,11/23,Senior SWE,02/22,08/22,ML Engineer,10/21,11/21
3252,State Providence College,2.98,Phd,Miami,F,N/A,1,1,3,Junior SWE,01/20,N/A,Lawyer,07/19,10/19,Junior SWE,01/19,05/19
3253,Providence State University,2.51,Masters,Chicago,N/A,N/A,0,1,4,Junior SWE,12/22,N/A,ML Engineer,01/22,09/22,N/A,N/A,N/A
3254,Providence School,2.89,Masters,Providence,F,N/A,1,N/A,0,ML Engineer,03/22,06/22,Data scientist,09/21,11/21,Senior SWE,10/20,03/21
3255,Providence School,2.06,Masters,Miami,F,1,1,1,3,Data scientist,02/22,N/A,Data scientist,08/21,11/21,Lawyer,01/21,04/21
3256,State Providence College,3.04,Phd,Boston,N/A,N/A,1,1,3,Senior SWE,08/22,08/23,Lawyer,08/21,03/22,Lawyer,02/21,09/21
3257,Providence University,2.92,Masters,Boston,F,1,1,1,3,Lawyer,07/23,N/A,Senior SWE,10/22,04/23,Lawyer,02/22,08/22
3258,Providence State University,3.06,Masters,Boston,F,1,0,0,3,Senior SWE,11/20,N/A,Data scientist,03/20,10/20,ML Engineer,09/19,01/20
3259,State Providence College,3.22,Masters,Los Angeles,M,0,0,0,1,Senior SWE,06/21,N/A,Senior SWE,10/20,04/21,Research Assistant,02/20,06/20
3260,Providence State University,2.95,Masters,Chicago,F,N/A,1,0,2,Lawyer,10/23,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3261,State Providence College,2.86,Masters,Providence,M,0,1,N/A,1,Data scientist,02/23,N/A,Lawyer,07/22,09/22,Junior SWE,10/21,05/22
3262,Providence School,2.45,Masters,Los Angeles,F,0,1,N/A,0,Data scientist,09/23,N/A,Teaching Assistant,01/23,04/23,Research Assistant,06/22,11/22
3263,Providence University,2.52,Phd,Los Angeles,M,N/A,0,0,4,Junior SWE,01/22,10/22,Senior SWE,06/21,10/21,ML Engineer,11/20,05/21
3264,Providence State University,3.27,Phd,Los Angeles,M,0,1,N/A,1,ML Engineer,04/21,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3265,Providence State University,3.37,Bachelors,Boston,M,N/A,1,N/A,2,Junior SWE,04/23,N/A,Research Assistant,09/22,03/23,ML Engineer,04/22,10/22
3266,State Providence College,2.7,Bachelors,Providence,F,N/A,1,0,4,Senior SWE,12/23,N/A,Research Assistant,01/23,07/23,N/A,N/A,N/A
3267,State Providence College,2.82,Phd,Boston,F,0,0,N/A,0,Data scientist,10/21,N/A,Senior SWE,04/21,09/21,Data scientist,04/20,10/20
3268,Providence School,2.44,Bachelors,Los Angeles,N/A,N/A,1,0,1,Data scientist,08/20,N/A,Research Assistant,10/19,05/20,Junior SWE,02/19,12/19
3269,Providence State University,3.27,Bachelors,Providence,N/A,N/A,0,1,2,ML Engineer,05/21,11/21,Senior SWE,07/20,04/21,Lawyer,12/19,09/20
3270,State Providence College,3.07,Phd,Boston,F,N/A,0,N/A,1,Data scientist,01/21,N/A,Data scientist,04/20,11/20,Senior SWE,08/19,04/20
3271,State Providence College,3.58,Masters,Providence,F,1,0,N/A,3,Junior SWE,02/22,12/22,Junior SWE,02/21,12/21,Lawyer,01/21,04/21
3272,Providence School,2.45,Masters,Providence,M,1,1,0,3,ML Engineer,11/23,05/24,Research Assistant,12/22,10/23,Research Assistant,11/22,12/22
3273,Providence University,2.65,Masters,Providence,F,N/A,1,1,2,Data scientist,05/22,04/23,ML Engineer,06/21,02/22,ML Engineer,12/20,09/21
3274,Providence School,2.89,Masters,Chicago,F,1,0,1,3,ML Engineer,09/20,N/A,Senior SWE,09/19,07/20,Junior SWE,03/19,10/19
3275,Providence School,3.06,Masters,Los Angeles,M,N/A,0,0,2,Senior SWE,10/23,N/A,Senior SWE,11/22,08/23,Teaching Assistant,07/22,10/22
3276,Providence School,2.71,Masters,Miami,M,0,0,1,1,Data scientist,11/20,07/21,Senior SWE,05/20,09/20,Junior SWE,05/19,03/20
3277,Providence State University,2.45,Masters,Miami,M,1,1,N/A,3,Lawyer,01/20,N/A,Junior SWE,05/19,08/19,Junior SWE,08/18,01/19
3278,State Providence College,3.15,Masters,Chicago,M,1,1,1,2,Data scientist,03/23,11/23,N/A,N/A,N/A,N/A,N/A,N/A
3279,Providence State University,3.09,Masters,Miami,N/A,1,0,0,2,Senior SWE,06/22,08/22,Research Assistant,12/21,05/22,Data scientist,06/21,09/21
3280,State Providence College,2.43,Bachelors,Los Angeles,M,1,0,0,0,Data scientist,01/23,07/23,Teaching Assistant,04/22,11/22,Lawyer,08/21,06/22
3281,State Providence College,3.34,Bachelors,Miami,F,1,0,0,2,Senior SWE,04/21,10/21,Teaching Assistant,07/20,02/21,Data scientist,02/20,04/20
3282,Providence School,3.27,Phd,Los Angeles,M,0,0,0,3,Data scientist,10/23,08/24,Lawyer,04/23,07/23,Teaching Assistant,10/22,02/23
3283,Providence University,2.85,Masters,Chicago,M,0,0,N/A,4,Senior SWE,03/21,N/A,Data scientist,07/20,01/21,Teaching Assistant,11/19,06/20
3284,Providence University,2.83,Masters,Providence,N/A,N/A,1,N/A,1,Lawyer,12/21,N/A,Junior SWE,06/21,08/21,N/A,N/A,N/A
